2theta	Theorical_peaks	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity
deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.
2H-WSe2	2H-WSe2	x=0%, d =4%	x=0%, d =4%	x=1.0%, d =1%	x=1.0%, d =1%	x=1.4%, d =9% 	x=1.4%, d =9% 	x=7.6%, d =38%	x=7.6%, d =38%	x=15%, d =21%	x=15%, d =21%
		68.95205	0.00212614993149344	68.95205	1.10954460891369	68.95205	2.00857934796955	68.95205	3.01569643401402	54.06	4.13355676657584
		68.97835	0.00223380309258172	68.97835	1.11031303081776	68.97835	2.0090193145321	68.97835	3.01493447119781	54.08	4.13686285195277
		69.00465	0.00183010373850069	69.00465	1.10974682520424	69.00465	2.00831536803203	69.00465	3.01440109722646	54.1	4.13591825613079
		69.03095	0.00199158348013309	69.03095	1.10869530049341	69.03095	2.00787540146949	69.03095	3.01584882657726	54.12	4.13355676657584
		69.05725	0.0024221961244862	69.05725	1.11027258755965	69.05725	2.00985525100092	69.05725	3.01539164888753	54.14	4.13450136239782
		69.08355	0.00193775689958896	69.08355	1.10942327913937	69.08355	2.00875533459457	69.08355	3.01501066747943	54.16	4.1354459582198
		69.10985	0.0024221961244862	69.10985	1.10966593868802	69.10985	2.00791939812574	69.10985	3.01607741542213	54.18	4.13591825613079
		69.13615	0.00296046192992763	69.13615	1.11136455552859	69.13615	2.00699546834441	69.13615	3.01676318195672	54.2	4.13450136239782
		69.16245	0.0029873752201997	69.16245	1.11160721507725	69.16245	2.00976725768842	69.16245	3.01622980798537	54.22	4.13733514986376
		69.18875	0.00228762967312585	69.18875	1.10954460891369	69.18875	2.00928329446962	69.18875	3.01943005181347	54.24	4.13450136239782
		69.21505	0.00279898218829512	69.21505	1.10966593868802	69.21505	2.00897531787584	69.21505	3.01531545260591	54.26	4.13402906448683
		69.24135	0.00304120180074383	69.24135	1.10998948475289	69.24135	2.00932729112587	69.24135	3.01424870466321	54.28	4.13261217075386
		69.26765	0.00312194167156004	69.26765	1.11079834991507	69.26765	2.00831536803203	69.26765	3.01600121914051	54.3	4.13733514986376
		69.29395	0.00234145625367	69.29395	1.11136455552859	69.29395	2.01069118746975	69.29395	3.01462968607132	54.32	4.13308446866485
		69.32025	0.00277206889802305	69.32025	1.11015125778533	69.32025	2.00884332790708	69.32025	3.01508686376105	54.34	4.13261217075386
		69.34655	0.00341798786455278	69.34655	1.11213297743266	69.34655	2.00879933125082	69.34655	3.01645839683023	54.36	4.14064123524069
		69.37285	0.00263750244666275	69.37285	1.11083879317318	69.37285	2.00976725768842	69.37285	3.01737275220969	54.38	4.13686285195277
		69.39915	0.00304120180074383	69.39915	1.11168810159346	69.39915	2.00822737471952	69.39915	3.01607741542213	54.4	4.1354459582198
		69.42545	0.00263750244666275	69.42545	1.11039391733398	69.42545	2.00981125434467	69.42545	3.0145534897897	54.42	4.13827974568574
		69.45175	0.00398316696026619	69.45175	1.11108145272183	69.45175	2.00941528443838	69.45175	3.01630600426699	54.44	4.13780744777475
		69.47805	0.00366020747700138	69.47805	1.11245652349753	69.47805	2.00928329446962	69.47805	3.01432490094483	54.46	4.13355676657584
		69.50435	0.00261058915639068	69.50435	1.11108145272183	69.50435	2.00932729112587	69.50435	3.01920146296861	54.48	4.13639055404178
		69.53065	0.0031488549618321	69.53065	1.1104748038502	69.53065	2.00879933125082	69.53065	3.01729655592807	54.5	4.13355676657584
		69.55695	0.00231454296339792	69.55695	1.11136455552859	69.55695	2.00875533459457	69.55695	3.01859189271564	54.52	4.13780744777475
		69.58325	0.00255676257584655	69.58325	1.1114049987867	69.58325	2.00827137137578	69.58325	3.01417250838159	54.54	4.13686285195277
		69.60955	0.00333724799373657	69.60955	1.11108145272183	69.60955	2.00972326103216	69.60955	3.01539164888753	54.56	4.13780744777475
		69.63585	0.00296046192992763	69.63585	1.11265873978808	69.63585	2.00972326103216	69.63585	3.01607741542213	54.58	4.13733514986376
		69.66215	0.00398316696026619	69.66215	1.11180943136779	69.66215	2.00937128778213	69.66215	3.01836330387077	54.6	4.13780744777475
		69.68845	0.00344490115482484	69.68845	1.10994904149478	69.68845	2.01003123762594	69.68845	3.01508686376105	54.62	4.1354459582198
		69.71475	0.00252984928557448	69.71475	1.1109196796894	69.71475	2.00871133793832	69.71475	3.01661078939348	54.64	4.1354459582198
		69.74105	0.00411773341162652	69.74105	1.11180943136779	69.74105	2.00884332790708	69.74105	3.01432490094483	54.66	4.14158583106267
		69.76735	0.00204541006067724	69.76735	1.11104100946372	69.76735	2.00981125434467	69.76735	3.01394391953673	54.68	4.14064123524069
		69.79365	0.00282589547856719	69.79365	1.10978726846235	69.79365	2.00989924765718	69.79365	3.01630600426699	54.7	4.13922434150772
		69.81995	0.00239528283421413	69.81995	1.11108145272183	69.81995	2.00989924765718	69.81995	3.01447729350808	54.72	4.14064123524069
		69.84625	0.00293354863965546	69.84625	1.10970638194613	69.84625	2.00888732456333	69.84625	3.01676318195672	54.74	4.14111353315168
		69.87255	0.00304120180074383	69.87255	1.11132411227048	69.87255	2.00919530115711	69.87255	3.01645839683023	54.76	4.14725340599455
		69.89885	0.00209923664122137	69.89885	1.10966593868802	69.89885	2.00879933125082	69.89885	3.01722035964645	54.78	4.13780744777475
		69.92515	0.00199158348013309	69.92515	1.11180943136779	69.92515	2.00831536803203	69.92515	3.01699177080158	54.8	4.1448919164396
		69.95145	0.00279898218829512	69.95145	1.10934239262315	69.95145	2.00862334462581	69.95145	3.013486741847	54.82	4.15481017257039
		69.97775	0.00285280876883925	69.97775	1.10861441397719	69.97775	2.00831536803203	69.97775	3.0145534897897	54.84	4.15811625794732
		70.00405	0.00287972205911132	70.00405	1.11031303081776	70.00405	2.00866734128206	70.00405	3.01661078939348	54.86	4.1590608537693
		70.03035	0.00104961832061069	70.03035	1.10893796004206	70.03035	2.00932729112587	70.03035	3.01592502285888	54.88	4.16331153496821
		70.05665	0.00220688980230965	70.05665	1.10946372239748	70.05665	2.00840336134454	70.05665	3.0124199939043	54.9	4.16614532243415
		70.08295	0.0030681150910159	70.08295	1.10954460891369	70.08295	2.00800739143825	70.08295	3.01607741542213	54.92	4.17370208900999
		70.10925	0.00258367586611861	70.10925	1.10922106284882	70.10925	2.0090193145321	70.10925	3.0166869856751	54.94	4.18881562216167
		70.13555	0.00255676257584655	70.13555	1.1082099813961	70.13555	2.00893132121959	70.13555	3.01767753733618	54.96	4.19778928247048
		70.16185	0.00261058915639068	70.16185	1.10986815497857	70.16185	2.00884332790708	70.16185	3.01782992989942	54.98	4.19401089918256
		70.18815	0.00277206889802305	70.18815	1.10926150610693	70.18815	2.00857934796955	70.18815	3.01493447119781	55	4.21479200726612
		70.21445	0.00269132902720689	70.21445	1.10938283588126	70.21445	2.00840336134454	70.21445	3.01782992989942	55.02	4.21431970935513
		70.24075	0.00199158348013309	70.24075	1.11087923643129	70.24075	2.00945928109464	70.24075	3.01683937823834	55.04	4.24171298819255
		70.26705	0.00156097083578	70.26705	1.10990859823667	70.26705	2.00884332790708	70.26705	3.01638220054861	55.06	4.27760762942779
		70.29335	0.00296046192992763	70.29335	1.11007037126911	70.29335	2.01047120418848	70.29335	3.01485827491618	55.08	4.37537329700272
		70.31965	0.00209923664122137	70.31965	1.10788643533123	70.31965	2.00888732456333	70.31965	3.01539164888753	55.1	4.46983287920073
		70.34595	0.00193775689958896	70.34595	1.1086548572353	70.34595	2.00919530115711	70.34595	3.01607741542213	55.12	4.65686285195277
		70.37225	0.00287972205911132	70.37225	1.10994904149478	70.37225	2.00805138809451	70.37225	3.01554404145078	55.14	4.85239418710263
		70.39855	0.00188393031904482	70.39855	1.1090997330745	70.39855	2.00897531787584	70.39855	3.01501066747943	55.16	5.05784377838329
		70.42485	0.00191084360931689	70.42485	1.11136455552859	70.42485	2.00919530115711	70.42485	3.01706796708321	55.18	5.22787102633969
		70.45115	0.00409082012135445	70.45115	1.10926150610693	70.45115	2.00945928109464	70.45115	3.01546784516916	55.2	5.30532788374205
		70.47745	0.00209923664122137	70.47745	1.1095850521718	70.47745	2.00827137137578	70.47745	3.01653459311186	55.22	5.27273932788374
		70.50375	0.0029873752201997	70.50375	1.10986815497857	70.50375	2.01003123762594	70.50375	3.01661078939348	55.24	5.20756221616712
		70.53005	0.00209923664122137	70.53005	1.11043436059209	70.53005	2.00835936468828	70.53005	3.01493447119781	55.26	5.05973297002725
		70.55635	0.00209923664122137	70.55635	1.11132411227048	70.55635	2.00822737471952	70.55635	3.01874428527888	55.28	4.9581889191644
		70.58265	0.00169553728714034	70.58265	1.11035347407587	70.58265	2.00967926437591	70.58265	3.01653459311186	55.3	4.88639963669391
		70.60895	0.00312194167156004	70.60895	1.10986815497857	70.60895	2.00937128778213	70.60895	3.01501066747943	55.32	4.85097729336966
		70.63525	0.00161479741632413	70.63525	1.10857397071908	70.63525	2.00787540146949	70.63525	3.01546784516916	55.34	4.83728065395095
		70.66155	0.0025029359953024	70.66155	1.10934239262315	70.66155	2.00831536803203	70.66155	3.0166869856751	55.36	4.76029609445958
		70.68785	0.00209923664122137	70.68785	1.10897840330017	70.68785	2.00976725768842	70.68785	3.01683937823834	55.38	4.76738056312443
		70.71415	0.00172245057741241	70.71415	1.10946372239748	70.71415	2.00822737471952	70.71415	3.01622980798537	55.4	4.62096821071753
		70.74045	0.00161479741632413	70.74045	1.10946372239748	70.74045	2.00906331118835	70.74045	3.01615361170375	55.42	4.50242143505904
		70.76675	0.00263750244666275	70.76675	1.10897840330017	70.76675	2.00893132121959	70.76675	3.01386772325511	55.44	4.40560036330609
		70.79305	0.0024221961244862	70.79305	1.10950416565559	70.79305	2.00835936468828	70.79305	3.01737275220969	55.46	4.32530971843778
		70.81935	0.00217997651203759	70.81935	1.10950416565559	70.81935	2.00818337806327	70.81935	3.01569643401402	55.48	4.27288465031789
		70.84565	0.00201849677040517	70.84565	1.10918061959071	70.84565	2.00989924765718	70.84565	3.01676318195672	55.5	4.23982379654859
		70.87195	0.0012918379330593	70.87195	1.11019170104344	70.87195	2.00893132121959	70.87195	3.01630600426699	55.52	4.18881562216167
		70.89825	0.00215306322176551	70.89825	1.1095850521718	70.89825	2.00761142153196	70.89825	3.01729655592807	55.54	4.18031425976385
		70.92455	0.00266441573693482	70.92455	1.10914017633261	70.92455	2.00989924765718	70.92455	3.01470588235294	55.56	4.17228519527702
		70.95085	0.00387551379917792	70.95085	1.11043436059209	70.95085	2.00945928109464	70.95085	3.01676318195672	55.58	4.16708991825613
		70.97715	0.00376786063808965	70.97715	1.10982771172046	70.97715	2.00835936468828	70.97715	3.01577263029564	55.6	4.15339327883742
		71.00345	0.00363329418672931	71.00345	1.11124322575427	71.00345	2.00985525100092	71.00345	3.01744894849131	55.62	4.1590608537693
		71.02975	0.0029873752201997	71.02975	1.11059613362452	71.02975	2.00888732456333	71.02975	3.01600121914051	55.64	4.14772570390554
		71.05605	0.00331033470346451	71.05605	1.1104748038502	71.05605	2.0074794315632	71.05605	3.01699177080158	55.66	4.15292098092643
		71.08235	0.00360638089645725	71.08235	1.10881663026773	71.08235	2.00893132121959	71.08235	3.01866808899726	55.68	4.14583651226158
		71.10865	0.00317576825210417	71.10865	1.11087923643129	71.10865	2.00941528443838	71.10865	3.01805851874429	55.7	4.14772570390554
		71.13495	0.00371403405754551	71.13495	1.11011081452722	71.13495	2.00998724096969	71.13495	3.01821091130753	55.72	4.1496148955495
		71.16125	0.00252984928557448	71.16125	1.11043436059209	71.16125	2.00791939812574	71.16125	3.01851569643401	55.74	4.14725340599455
		71.18755	0.00336416128400864	71.18755	1.11128366901238	71.18755	2.00967926437591	71.18755	3.0177537336178	55.76	4.15008719346049
		71.21385	0.00392934037972205	71.21385	1.11011081452722	71.21385	2.00884332790708	71.21385	3.01805851874429	55.78	4.14111353315168
		71.24015	0.00470982579761211	71.24015	1.11043436059209	71.24015	2.00840336134454	71.24015	3.0198872295032	55.8	4.14536421435059
		71.26645	0.00600166373067134	71.26645	1.11116233923805	71.26645	2.0091073078446	71.26645	3.02072538860104	55.82	4.14772570390554
		71.29275	0.00653992953611279	71.29275	1.1136698212408	71.29275	2.00774341150073	71.29275	3.02224931423347	55.84	4.14158583106267
		71.31905	0.00882755920923861	71.31905	1.11342716169215	71.31905	2.00743543490695	71.31905	3.02293508076806	55.86	4.13875204359673
		71.34535	0.0102539635936583	71.34535	1.11302272911106	71.34535	2.00906331118835	71.34535	3.024154221274	55.88	4.13450136239782
		71.37165	0.0113843217850851	71.37165	1.11423602685432	71.37165	2.00888732456333	71.37165	3.0252209692167	55.9	4.13875204359673
		71.39795	0.0122455470737914	71.39795	1.11451912966109	71.39795	2.0085353513133	71.39795	3.0248399878086	55.92	4.14253042688465
		71.42425	0.0118956743002545	71.42425	1.11706705492194	71.42425	2.00972326103216	71.42425	3.03108808290155	55.94	4.13827974568574
		71.45055	0.0145062634566451	71.45055	1.11759281727736	71.45055	2.00809538475076	71.45055	3.03459311185614	55.96	4.14111353315168
		71.47685	0.0170899393227638	71.47685	1.12155625657203	71.47685	2.00787540146949	71.47685	3.03611703748857	55.98	4.1354459582198
		71.50315	0.0193775689958896	71.50315	1.11921054760171	71.50315	2.01073518412601	71.50315	3.04007924413289	56	4.1354459582198
		71.52945	0.0231723429242513	71.52945	1.11908921782739	71.52945	2.00928329446962	71.52945	3.04167936604694	56.02	4.13969663941871
		71.55575	0.0237375220199647	71.55575	1.1214349267977	71.55575	2.00928329446962	71.55575	3.04945138677233	56.04	4.13591825613079
		71.58205	0.0251639264043844	71.58205	1.12159669983014	71.58205	2.00783140481323	71.58205	3.05501371533069	56.06	4.13639055404178
		71.60835	0.0251639264043844	71.60835	1.12313354363828	71.60835	2.0085353513133	71.60835	3.0532612008534	56.08	4.13827974568574
		71.63465	0.0240066549226855	71.63465	1.12131359702338	71.63465	2.00844735800079	71.63465	3.05768058518744	56.1	4.13355676657584
		71.66095	0.0239528283421414	71.66095	1.12204157566934	71.66095	2.00923929781337	71.66095	3.06255714721122	56.12	4.1354459582198
		71.68725	0.0234953024075161	71.68725	1.12236512173421	71.68725	2.00884332790708	71.68725	3.05798537031393	56.14	4.13686285195277
		71.71355	0.020696320219221	71.71355	1.1209496077004	71.71355	2.00981125434467	71.71355	3.05463273392258	56.16	4.13497366030881
		71.73985	0.0222034644744569	71.73985	1.1186847852463	71.73985	2.01038321087597	71.73985	3.05265163060043	56.18	4.13355676657584
		71.76615	0.0209654531219417	71.76615	1.1191296610855	71.76615	2.00994324431343	71.76615	3.04945138677233	56.2	4.13402906448683
		71.79245	0.0185432569974554	71.79245	1.11735015772871	71.79245	2.00822737471952	71.79245	3.05554708930204	56.22	4.13733514986376
		71.81875	0.0173590722254845	71.81875	1.1173097144706	71.81875	2.00998724096969	71.81875	3.05288021944529	56.24	4.13308446866485
		71.84505	0.0158788412605207	71.84505	1.11637951953409	71.84505	2.01047120418848	71.84505	3.04731789088692	56.26	4.13639055404178
		71.87135	0.0138603444901155	71.87135	1.1159346436949	71.87135	2.00879933125082	71.87135	3.04358427308747	56.28	4.13497366030881
		71.89765	0.0133220786846741	71.89765	1.11439779988676	71.89765	2.00919530115711	71.89765	3.04480341359342	56.3	4.13591825613079
		71.92395	0.0119764141710707	71.92395	1.11435735662865	71.92395	2.01047120418848	71.92395	3.03733617799451	56.32	4.13639055404178
		71.95025	0.0107114895282834	71.95025	1.11237563698132	71.95025	2.01042720753223	71.95025	3.03931728131667	56.34	4.13875204359673
		71.97655	0.00968878449794476	71.97655	1.11314405888538	71.97655	2.01011923093845	71.97655	3.03329777506858	56.36	4.13355676657584
		72.00285	0.0082623801135252	72.00285	1.11314405888538	72.00285	2.0106471908135	72.00285	3.02979274611399	56.38	4.13497366030881
		72.02915	0.0071858485026424	72.02915	1.11249696675564	72.02915	2.01091117075102	72.02915	3.02811642791832	56.4	4.12977838328792
		72.05545	0.00567870424740653	72.05545	1.11176898810968	72.05545	2.01069118746975	72.05545	3.02392563242914	56.42	4.13686285195277
		72.08175	0.00656684282638486	72.08175	1.11180943136779	72.08175	2.01201108715738	72.08175	3.02476379152697	56.44	4.13402906448683
		72.10805	0.0061093168917596	72.10805	1.11326538865971	72.10805	2.0122750670949	72.10805	3.02331606217617	56.46	4.13402906448683
		72.13435	0.00565179095713446	72.13435	1.11249696675564	72.13435	2.01328699018875	72.13435	3.02346845473941	56.48	4.13261217075386
		72.16065	0.00444069289489133	72.16065	1.11245652349753	72.16065	2.01223107043865	72.16065	3.02247790307833	56.5	4.1354459582198
		72.18695	0.00605549031121547	72.18695	1.11193076114212	72.18695	2.01407893000132	72.18695	3.01965864065834	56.52	4.13213987284287
		72.21325	0.00605549031121547	72.21325	1.11241608023942	72.21325	2.01456289322012	72.21325	3.02011581834806	56.54	4.1354459582198
		72.23955	0.00470982579761211	72.23955	1.11237563698132	72.23955	2.01627876281403	72.23955	3.01927765925023	56.56	4.13025068119891
		72.26585	0.00522117831278139	72.26585	1.1118498746259	72.26585	2.01702670597035	72.26585	3.02103017372752	56.58	4.13025068119891
		72.29215	0.00581327069876687	72.29215	1.11298228585295	72.29215	2.02006247525188	72.29215	3.01889667784212	56.6	4.13308446866485
		72.31845	0.00616314347230374	72.31845	1.11237563698132	72.31845	2.02054643847068	72.31845	3.02346845473941	56.62	4.13497366030881
		72.34475	0.00546339792522999	72.34475	1.11245652349753	72.34475	2.02591403053368	72.34475	3.02156354769887	56.64	4.13025068119891
		72.37105	0.0069436288901938	72.37105	1.11168810159346	72.37105	2.03022570284658	72.37105	3.02163974398049	56.66	4.13213987284287
		72.39735	0.00855842630651794	72.39735	1.11245652349753	72.39735	2.03554929825333	72.39735	3.02346845473941	56.68	4.13355676657584
		72.42365	0.0107384028185555	72.42365	1.11286095607862	72.42365	2.03814510097233	72.42365	3.02118256629077	56.7	4.13213987284287
